"Numero_observation";"Placette";"Espece";"Nombre_individus";"Environnement";"Humidite_sol";"Difficulte_enfoncer_crayon";"Temperature";"Code_postal";"Departement";"Longitude";"Latitude"
95637;"3";"Anécique tête noire";5;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95637;"3";"Anécique tête rouge";3;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95637;"3";"Endogé";27;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95637;"3";"Epigé";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"1";"Anécique tête noire";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"1";"Anécique tête rouge";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"1";"Endogé";3;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"1";"Epigé";12;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"2";"Anécique tête noire";10;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"2";"Anécique tête rouge";4;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"2";"Endogé";1;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"2";"Epigé";3;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"3";"Anécique tête noire";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"3";"Anécique tête rouge";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"3";"Endogé";3;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95639;"3";"Epigé";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";14;"92000";"92";2,20929;48,8769
95642;"1";"Anécique tête noire";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"1";"Anécique tête rouge";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"1";"Endogé";7;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"1";"Epigé";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"2";"Anécique tête noire";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"2";"Anécique tête rouge";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"2";"Endogé";14;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"2";"Epigé";2;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"3";"Anécique tête noire";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"3";"Anécique tête rouge";0;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"3";"Endogé";18;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95642;"3";"Epigé";3;"Urbain";"Donnees_manquantes";"Donnees_manquantes";10;"92000";"92";2,20929;48,8769
95711;"1";"Anécique tête noire";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"1";"Anécique tête rouge";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"1";"Endogé";2;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"1";"Epigé";1;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"2";"Anécique tête noire";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"2";"Anécique tête rouge";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"2";"Endogé";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"2";"Epigé";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"3";"Anécique tête noire";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"3";"Anécique tête rouge";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"3";"Endogé";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95711;"3";"Epigé";0;"Urbain";"sec";"Donnees_manquantes";14;"92000";"92";2,20684;48,875
95869;"1";"Anécique tête noire";2;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"1";"Anécique tête rouge";3;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"1";"Endogé";6;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"1";"Epigé";3;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"2";"Anécique tête noire";4;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"2";"Anécique tête rouge";2;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"2";"Endogé";13;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"2";"Epigé";10;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"3";"Endogé";35;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95869;"3";"Epigé";0;"Urbain";"humide";"facile";9;"94400";"94";2,39262;48,7816
95870;"1";"Anécique tête noire";5;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"1";"Anécique tête rouge";2;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"1";"Endogé";5;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"1";"Epigé";4;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"2";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"2";"Anécique tête rouge";1;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"2";"Endogé";8;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"2";"Epigé";0;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"3";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"3";"Anécique tête rouge";1;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"3";"Endogé";7;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95870;"3";"Epigé";0;"Urbain";"humide";"tres_facile";12;"94400";"94";2,39262;48,7816
95892;"1";"Anécique tête noire";2;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"1";"Anécique tête rouge";2;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"1";"Endogé";4;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"1";"Epigé";0;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"2";"Anécique tête noire";1;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"2";"Anécique tête rouge";18;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"2";"Endogé";10;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"2";"Epigé";0;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"3";"Anécique tête noire";2;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"3";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"3";"Endogé";0;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
95892;"3";"Epigé";0;"Urbain";"humide";"peu_difficile";18;"83200";"83";5,91011;43,1429
96019;"1";"Anécique tête noire";5;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"1";"Anécique tête rouge";2;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"1";"Endogé";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"1";"Epigé";7;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"2";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"2";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"2";"Endogé";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"2";"Epigé";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"3";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"3";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"3";"Endogé";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96019;"3";"Epigé";0;"Urbain";"humide";"tres_facile";10;"49000";"49";-0,596932;47,4745
96077;"1";"Anécique tête noire";6;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"1";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"1";"Endogé";1;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"1";"Epigé";2;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"2";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"2";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"2";"Endogé";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"2";"Epigé";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"3";"Endogé";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96077;"3";"Epigé";0;"Urbain";"humide";"facile";5;"49000";"49";-0,596932;47,4745
96168;"1";"Anécique tête noire";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"1";"Anécique tête rouge";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"1";"Endogé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"1";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"2";"Anécique tête noire";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"2";"Anécique tête rouge";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"2";"Endogé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"2";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"3";"Endogé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96168;"3";"Epigé";0;"Péri-urbain";"engorge";"peu_difficile";3;"93390";"93";2,57753;48,9162
96169;"1";"Anécique tête noire";1;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"1";"Anécique tête rouge";1;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"1";"Endogé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"1";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"2";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"2";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"2";"Endogé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"2";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"3";"Endogé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96169;"3";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96170;"1";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"1";"Anécique tête rouge";3;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"1";"Endogé";1;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"1";"Epigé";3;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"2";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"2";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"2";"Endogé";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"2";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"3";"Anécique tête noire";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"3";"Anécique tête rouge";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"3";"Endogé";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96170;"3";"Epigé";0;"Péri-urbain";"humide";"peu_difficile";4;"93390";"93";2,57753;48,9162
96171;"1";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"1";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"1";"Endogé";3;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"1";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"2";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"2";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"2";"Endogé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"2";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"3";"Endogé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96171;"3";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"1";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"1";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"1";"Endogé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"1";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"2";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"2";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"2";"Endogé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"2";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"3";"Anécique tête noire";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"3";"Anécique tête rouge";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"3";"Endogé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96172;"3";"Epigé";0;"Péri-urbain";"engorge";"tres_facile";5;"93390";"93";2,57753;48,9162
96173;"1";"Anécique tête noire";5;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"1";"Anécique tête rouge";3;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"1";"Endogé";3;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"1";"Epigé";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"2";"Anécique tête noire";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"2";"Anécique tête rouge";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"2";"Endogé";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"2";"Epigé";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"3";"Anécique tête noire";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"3";"Anécique tête rouge";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"3";"Endogé";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96173;"3";"Epigé";0;"Urbain";"humide";"difficile";7;"93390";"93";2,55;48,9167
96174;"1";"Anécique tête noire";1;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"1";"Anécique tête rouge";1;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"1";"Endogé";4;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"1";"Epigé";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"2";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"2";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"2";"Endogé";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"2";"Epigé";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"3";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"3";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"3";"Endogé";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96174;"3";"Epigé";0;"Urbain";"humide";"peu_difficile";6;"93390";"93";2,55;48,9167
96175;"1";"Anécique tête noire";1;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"1";"Anécique tête rouge";2;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"1";"Endogé";2;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"1";"Epigé";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"2";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"2";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"2";"Endogé";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"2";"Epigé";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"3";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"3";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"3";"Endogé";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96175;"3";"Epigé";0;"Urbain";"humide";"peu_difficile";8;"93390";"93";2,55;48,9167
96176;"1";"Anécique tête noire";1;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"1";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"1";"Endogé";4;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"1";"Epigé";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"2";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"2";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"2";"Endogé";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"2";"Epigé";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"3";"Anécique tête noire";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"3";"Anécique tête rouge";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"3";"Endogé";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96176;"3";"Epigé";0;"Urbain";"humide";"peu_difficile";7;"93390";"93";2,55;48,9167
96177;"1";"Anécique tête noire";1;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"1";"Anécique tête rouge";1;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"1";"Endogé";13;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"1";"Epigé";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"2";"Anécique tête noire";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"2";"Anécique tête rouge";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"2";"Endogé";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"2";"Epigé";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"3";"Endogé";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96177;"3";"Epigé";0;"Urbain";"humide";"facile";6;"93390";"93";2,55;48,9167
96178;"1";"Anécique tête noire";1;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"1";"Anécique tête rouge";3;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"1";"Endogé";1;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"1";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"2";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"2";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"2";"Endogé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"2";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"3";"Anécique tête noire";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"3";"Anécique tête rouge";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"3";"Endogé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96178;"3";"Epigé";0;"Urbain";"humide";"facile";5;"93390";"93";2,55;48,9167
96179;"1";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"1";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"1";"Endogé";1;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"1";"Epigé";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"2";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"2";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"2";"Endogé";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"2";"Epigé";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"3";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"3";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"3";"Endogé";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96179;"3";"Epigé";0;"Urbain";"humide";"tres_facile";5;"93390";"93";2,55;48,9167
96180;"1";"Anécique tête noire";10;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"1";"Anécique tête rouge";1;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"1";"Endogé";2;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"1";"Epigé";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"2";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"2";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"2";"Endogé";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"2";"Epigé";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"3";"Anécique tête noire";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"3";"Anécique tête rouge";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"3";"Endogé";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96180;"3";"Epigé";0;"Urbain";"humide";"tres_facile";-1;"93390";"93";2,55;48,9167
96181;"1";"Anécique tête noire";0;"Urbain";"humide";"facile";-1;"93390";"93";2,55;48,9167
96181;"1";"Anécique tête rouge";1;"Urbain";"humide";"facile";-1;"93390";"93";2,55;48,9167
96181;"1";"Endogé";0;"Urbain";"humide";"facile";-1;"93390";"93";2,55;48,9167
96181;"1";"Epigé";0;"Urbain";"humide";"facile";-1;"93390";"93";2,55;48,9167
